class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,project,commit,commitprevious,className,BOC,TACH,FCH,LCH,CHO,FRCH,CHD,WCD,WFR,ATAF,LCA,LCD,CSB,CSBS,ACDF,projectName,commitNumber,fullyQualifiedName,PublicFieldCount,IsAbstract,ClassLinesOfCode,WeighOfClass,FANIN,TightClassCohesion,FANOUT,OverrideRatio,LCOM3,WeightedMethodCount,LCOM2,NumberOfAccessorMethods,LazyClass,DataClass,ComplexClass,SpaghettiCode,SpeculativeGenerality,GodClass,RefusedBequest,ClassDataShouldBePrivate,BrainClass,TotalClass,LongParameterList,LongMethod,FeatureEnvy,DispersedCoupling,MessageChain,IntensiveCoupling,ShotgunSurgery,BrainMethod,TotalMethod,TotalClassMethod,DiversityTotal,DiversityMethod,DiversityClass,PROJECT_NAME,CURRENT_COMMIT,PREVIOUS_COMMIT,CLASS_CURRENTCOMMIT,CLASS_PREVIOUSCOMMIT,STATEMENT_DELETE,STATEMENT_INSERT,STATEMENT_ORDERING_CHANGE,STATEMENT_PARENT_CHANGE,STATEMENT_UPDATE,TOTAL_STATEMENTLEVELCHANGES,PARENT_CLASS_CHANGE,PARENT_CLASS_DELETE,PARENT_CLASS_INSERT,CLASS_RENAMING,TOTAL_CLASSDECLARATIONCHANGES,RETURN_TYPE_CHANGE,RETURN_TYPE_DELETE,RETURN_TYPE_INSERT,METHOD_RENAMING,PARAMETER_DELETE,PARAMETER_INSERT,PARAMETER_ORDERING_CHANGE,PARAMETER_RENAMING,PARAMETER_TYPE_CHANGE,TOTAL_METHODDECLARATIONSCHANGES,ATTRIBUTE_RENAMING,ATTRIBUTE_TYPE_CHANGE,TOTAL_ATTRIBUTEDECLARATIONCHANGES,ADDING_ATTRIBUTE_MODIFIABILITY,REMOVING_ATTRIBUTE_MODIFIABILITY,REMOVING_CLASS_DERIVABILITY,REMOVING_METHOD_OVERRIDABILITY,ADDING_CLASS_DERIVABILITY,ADDING_METHOD_OVERRIDABILITY,TOTAL_DECLARATIONPARTCHANGES,TOTAL_CHANGES,will_change,release
org.jfree.data.time.WeekTest,class,6,28,1,33,264,0.0,0.0,24,0,24,0,0,0,24,0,0,0,4,0,0,4,0,0,0,0,75,265,0,0,0,8,0,23,121,82,0,66,1,0,0,0,133,1,0,Public Class,org.jfree.data.time.WeekTest,test/java/org/jfree/data/time/WeekTest.java,1.0,1.0,1.0,1.0,16.0,0.0,11.0,4.0,1.0,13.0,0.0,,0.0,0.0,,,24.0,4.0,24.0,24.0,0.0,0.0,0.0,24.0,,453.0,39.0,298.0,123.0,204.0,120.0,,,183.0,216.0,91.0,183.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,89.0,0.4,28,28,28,24,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.WeekTest,3,18,4,4,1,4,0.05787781350482315,15.5,5,4.5,18,0.05787781350482315,40,0.0,0.03215434083601286,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.WeekTest,0.9583333333333334,,12.0,244.0,1.0,0.8958333333333334,0.021739130434782608,28.0,0.0,0.9347826086956522,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.WeekTest,org.jfree.data.time.WeekTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.TimePeriodAnchorTest,class,3,3,1,3,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,2,0,2,0,0,0,0,19,1,0,Public Class,org.jfree.data.time.TimePeriodAnchorTest,test/java/org/jfree/data/time/TimePeriodAnchorTest.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,1.0,3.0,0.0,,0.0,0.0,,,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,,26.0,3.0,14.0,7.0,6.0,9.0,,,6.0,9.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.64,2,2,2,2,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimePeriodAnchorTest,3,8,4,4,1,2,0.4444444444444444,4.0,5,4.0,8,0.4444444444444444,12,0.0,0.3333333333333333,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimePeriodAnchorTest,1.0,,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.TimePeriodAnchorTest,org.jfree.data.time.TimePeriodAnchorTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.TimeSeriesCollectionTest,class,12,37,1,41,72,0.0,0.0,13,0,12,1,0,0,12,0,0,0,1,1,0,1,0,0,1,0,14,272,1,0,22,1,0,42,146,89,0,71,1,0,0,0,128,1,0,Public Class,org.jfree.data.time.TimeSeriesCollectionTest,test/java/org/jfree/data/time/TimeSeriesCollectionTest.java,1.0,1.0,1.0,1.0,29.0,3.0,21.0,4.0,1.0,22.0,0.0,,0.0,1.0,,,13.0,0.0,13.0,13.0,0.0,1.0,0.0,12.0,,416.0,61.0,290.0,100.0,247.0,67.0,,,238.0,253.0,85.0,238.0,,,,,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.23,15,15,15,13,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimeSeriesCollectionTest,3,47,4,4,1,6,0.15309446254071662,20.75,5,7.833333333333332,47,0.15309446254071662,65,0.0,0.035287730727470136,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimeSeriesCollectionTest,1.0,,99.0,267.0,0.0,0.8461538461538461,0.015151515151515154,15.0,0.0,0.9166666666666666,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,13,13,2,2,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.TimeSeriesCollectionTest,org.jfree.data.time.TimeSeriesCollectionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.MonthTest,class,6,30,1,32,241,0.0,0.0,23,0,23,0,0,0,23,0,0,0,4,0,0,4,0,0,0,0,40,212,0,0,0,7,0,11,81,69,1,56,1,0,0,0,116,1,0,Public Class,org.jfree.data.time.MonthTest,test/java/org/jfree/data/time/MonthTest.java,1.0,1.0,1.0,1.0,13.0,0.0,8.0,3.0,1.0,17.0,0.0,,0.0,0.0,,,23.0,4.0,23.0,23.0,0.0,0.0,0.0,23.0,,370.0,44.0,235.0,103.0,146.0,91.0,,,136.0,167.0,80.0,134.0,,,,,4.0,4.0,4.0,1.0,1.0,1.0,89.0,0.39,30,30,30,23,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.MonthTest,3,18,4,4,1,6,0.07200000000000001,26.0,5,3.0,18,0.07200000000000001,61,0.0,0.04066666666666666,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.MonthTest,0.9565217391304348,,15.0,197.0,1.0,0.8913043478260869,0.023715415019762844,30.0,0.0,0.9318181818181818,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.MonthTest,org.jfree.data.time.MonthTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.FixedMillisecondTest,class,3,4,1,8,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0,6,9,0,9,0,0,0,0,47,1,0,Public Class,org.jfree.data.time.FixedMillisecondTest,test/java/org/jfree/data/time/FixedMillisecondTest.java,1.0,1.0,1.0,1.0,9.0,0.0,5.0,3.0,1.0,5.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,49.0,4.0,29.0,18.0,15.0,16.0,,,15.0,20.0,14.0,15.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.55,4,4,4,4,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.FixedMillisecondTest,3,12,4,4,1,2,0.3333333333333333,5.0,5,6.0,12,0.3333333333333333,16,0.0,0.2222222222222222,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.FixedMillisecondTest,1.0,,3.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.FixedMillisecondTest,org.jfree.data.time.FixedMillisecondTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.ohlc.OHLCItemTest,class,5,7,1,13,10,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,1,57,0,0,2,0,0,0,91,22,0,12,0,0,0,0,55,1,0,Public Class,org.jfree.data.time.ohlc.OHLCItemTest,test/java/org/jfree/data/time/ohlc/OHLCItemTest.java,1.0,1.0,1.0,1.0,15.0,1.0,10.0,4.0,1.0,6.0,0.0,,0.0,1.0,,,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,,97.0,12.0,62.0,23.0,45.0,23.0,,,45.0,51.0,18.0,44.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.37,5,5,5,5,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.ohlc.OHLCItemTest,3,12,4,4,1,2,0.17391304347826084,5.0,5,6.0,12,0.17391304347826084,16,0.0,0.11594202898550725,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.ohlc.OHLCItemTest,1.0,,4.0,56.0,0.0,0.8,0.0,5.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.ohlc.OHLCItemTest,org.jfree.data.time.ohlc.OHLCItemTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.ohlc.OHLCTest,class,3,4,1,6,6,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,56,17,0,9,0,0,0,0,41,1,0,Public Class,org.jfree.data.time.ohlc.OHLCTest,test/java/org/jfree/data/time/ohlc/OHLCTest.java,1.0,1.0,1.0,1.0,13.0,1.0,9.0,3.0,1.0,4.0,0.0,,0.0,0.0,,,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,,68.0,9.0,44.0,18.0,30.0,15.0,,,30.0,35.0,14.0,30.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.34,4,4,4,4,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.ohlc.OHLCTest,3,12,4,4,1,2,0.24,5.0,5,6.0,12,0.24,16,0.0,0.16,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.ohlc.OHLCTest,1.0,,3.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.ohlc.OHLCTest,org.jfree.data.time.ohlc.OHLCTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,class,10,13,1,21,34,0.0,0.0,9,0,9,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,1,121,0,0,2,1,0,20,40,34,0,32,1,0,0,0,89,1,0,Public Class,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,test/java/org/jfree/data/time/ohlc/OHLCSeriesCollectionTest.java,1.0,1.0,1.0,1.0,18.0,0.0,13.0,4.0,2.0,14.0,0.0,,0.0,0.0,,,9.0,1.0,9.0,9.0,0.0,0.0,0.0,9.0,,190.0,18.0,131.0,52.0,98.0,44.0,,,95.0,106.0,42.0,95.0,,,,,3.0,3.0,3.0,1.0,1.0,1.0,77.0,0.34,11,11,11,9,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,3,16,4,4,1,2,0.11188811188811187,6.0,5,8.0,16,0.11188811188811187,20,0.0,0.06993006993006994,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,1.0,,40.0,117.0,0.0,0.7777777777777778,0.027777777777777776,11.0,0.0,0.875,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,org.jfree.data.time.ohlc.OHLCSeriesCollectionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.ohlc.OHLCSeriesTest,class,8,15,1,21,64,0.0,0.0,12,0,12,0,0,0,12,0,0,0,1,0,0,0,0,1,0,0,1,125,0,0,2,1,0,15,161,22,1,19,1,0,0,0,95,1,0,Public Class,org.jfree.data.time.ohlc.OHLCSeriesTest,test/java/org/jfree/data/time/ohlc/OHLCSeriesTest.java,1.0,1.0,1.0,1.0,14.0,0.0,10.0,3.0,2.0,10.0,0.0,,0.0,0.0,,,12.0,1.0,12.0,12.0,0.0,0.0,0.0,12.0,,203.0,21.0,137.0,44.0,96.0,45.0,,,95.0,109.0,32.0,94.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,83.0,0.33,13,13,13,12,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.ohlc.OHLCSeriesTest,3,16,4,4,1,2,0.10738255033557048,6.0,5,8.0,16,0.10738255033557048,20,0.0,0.06711409395973154,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.ohlc.OHLCSeriesTest,1.0,,41.0,122.0,0.0,0.8333333333333334,0.015151515151515154,13.0,0.0,0.9090909090909092,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,6,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.ohlc.OHLCSeriesTest,org.jfree.data.time.ohlc.OHLCSeriesTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.HourTest,class,5,26,1,32,231,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,36,188,0,0,0,4,0,9,119,64,0,57,1,0,0,0,105,1,0,Public Class,org.jfree.data.time.HourTest,test/java/org/jfree/data/time/HourTest.java,1.0,1.0,1.0,1.0,12.0,0.0,8.0,3.0,1.0,13.0,0.0,,0.0,0.0,,,22.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,,323.0,31.0,210.0,102.0,134.0,84.0,,,126.0,153.0,80.0,126.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.4,26,26,26,22,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.HourTest,3,14,4,4,1,4,0.06278026905829596,16.5,5,3.5,14,0.06278026905829596,40,0.0,0.044843049327354265,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.HourTest,1.0,,13.0,179.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.HourTest,org.jfree.data.time.HourTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.YearTest,class,4,29,1,29,231,0.0,0.0,22,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,40,205,0,0,0,7,0,11,63,71,0,57,1,0,0,0,108,1,0,Public Class,org.jfree.data.time.YearTest,test/java/org/jfree/data/time/YearTest.java,1.0,1.0,1.0,1.0,13.0,0.0,9.0,3.0,1.0,12.0,0.0,,0.0,0.0,,,22.0,0.0,22.0,22.0,0.0,0.0,0.0,22.0,,352.0,41.0,227.0,102.0,145.0,84.0,,,131.0,161.0,80.0,133.0,,,,,4.0,4.0,4.0,1.0,1.0,1.0,0.0,0.37,29,29,29,22,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.YearTest,3,14,4,4,1,3,0.058577405857740586,19.5,5,4.666666666666667,14,0.058577405857740586,46,0.0,0.06415620641562064,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.YearTest,1.0,,15.0,190.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.YearTest,org.jfree.data.time.YearTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.SecondTest,class,7,21,1,34,136,0.0,0.0,17,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,35,170,0,0,0,4,0,8,138,61,0,54,1,0,0,0,99,1,0,Public Class,org.jfree.data.time.SecondTest,test/java/org/jfree/data/time/SecondTest.java,1.0,1.0,1.0,1.0,13.0,0.0,9.0,3.0,1.0,15.0,0.0,,0.0,0.0,,,17.0,0.0,17.0,17.0,0.0,0.0,0.0,17.0,,276.0,26.0,187.0,89.0,126.0,65.0,,,118.0,140.0,72.0,118.0,,,,,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.35,21,21,21,17,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.SecondTest,3,14,4,4,1,4,0.07,16.5,5,3.5,14,0.07,40,0.0,0.05,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.SecondTest,1.0,,8.0,161.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4,4,2,2,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.SecondTest,org.jfree.data.time.SecondTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.TimePeriodValuesCollectionTest,class,8,8,1,16,9,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,1,0,1,0,0,1,0,1,98,0,0,0,2,0,8,53,28,0,19,1,0,0,0,66,1,0,Public Class,org.jfree.data.time.TimePeriodValuesCollectionTest,test/java/org/jfree/data/time/TimePeriodValuesCollectionTest.java,1.0,1.0,1.0,1.0,23.0,2.0,16.0,4.0,1.0,10.0,0.0,,0.0,1.0,,,6.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,,157.0,20.0,105.0,33.0,81.0,32.0,,,76.0,85.0,26.0,76.0,,,,,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.3,8,8,8,6,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimePeriodValuesCollectionTest,3,12,4,4,1,3,0.10619469026548672,8.0,5,4.0,12,0.10619469026548672,22,0.0,0.06489675516224189,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimePeriodValuesCollectionTest,1.0,,31.0,93.0,0.0,0.6666666666666667,0.06666666666666668,8.0,0.0,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,1,1,0,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.TimePeriodValuesCollectionTest,org.jfree.data.time.TimePeriodValuesCollectionTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jfree.data.time.TimePeriodValueTest,class,4,3,1,4,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,13,5,0,5,0,0,0,0,27,1,0,Public Class,org.jfree.data.time.TimePeriodValueTest,test/java/org/jfree/data/time/TimePeriodValueTest.java,1.0,1.0,1.0,1.0,8.0,0.0,5.0,3.0,1.0,4.0,0.0,,0.0,0.0,,,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,,36.0,4.0,20.0,12.0,9.0,12.0,,,9.0,13.0,9.0,9.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.6,3,3,3,3,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,fd72df7cc159ada0f5865389a55969507ed3a123,org.jfree.data.time.TimePeriodValueTest,3,10,4,4,1,2,0.4,4.5,5,5.0,10,0.4,14,0.0,0.28,commons-bcel,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,org.jfree.data.time.TimePeriodValueTest,1.0,,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,jfreechart,0e8ca74b12db0960f9d2a6a8f9154d39d0f9e92a,f37e0fcfb551e97b5f085d5f61be5ca5b5741bbc,org.jfree.data.time.TimePeriodValueTest,org.jfree.data.time.TimePeriodValueTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
